place_id,Place_Name,Description,Category,City,Price,LevelPrice,Rating,Lat,Long,features,index,cost_range_min,cost_range_max,photo_references,image_link,formatted_address
ChIJBQDhekvmaC4R3MRV_8MI6fQ,Museum Gedung Sate,"Salah satu museum yang menjadi ikon kota ini adalah Museum Gedung Sate. Museum yang berada di gedung yang sama dengan kantor dinas Gubernur Jawa Barat ini dibangun pada masa kolonial oleh arsitek Belanda, Johan Gerber. Diresmikan pada 8 Desember 2017 dan mengusung 'Smart Museum', Museum Gedung Sate ini menjadi museum interaktif pertama di Indonesia. Konsep tersebut memberikan panduan informasi mengenai bangunan bersejarah menggunakan teknologi digital.
",Budaya,Bandung,5000,2,4.6,-6.9026379,107.619169,museum gedung sate budaya bandung salah museum ikon kota museum gedung sate museum gedung kantor dinas gubernur jawa barat dibangun kolonial arsitek belanda johan gerber diresmikan  desember  mengusung smart museum museum gedung sate museum interaktif indonesia konsep panduan informasi bangunan bersejarah teknologi digital,253,30000,50000,AZose0mDZOedHB91zoOFAs3AsO59IlfGdswzxhaD8oMp94aS35RCKax-7czP8HRFunfCPhuzjaw8HY_VDivxWvXwAvNkpZuyBELF7nuutf6Q_T3n_VmBCPN9O7U8Fh96wN_WWkSjDuuzU8J4ht5L04Cmxu7owQ_5TBnjm0e0LVjkDZMM8VFP,https://lh3.googleusercontent.com/places/ANJU3DvMIywbEH9TmLY-2Dr4HNug35PDIq4hIjlRCbtB7VgvutDaIwsUTAE5Ldt1tBFSrpxJbmhnaRRKtUvDl7_toKYGBDYJ3KPQzJo=s1600-w650-h365,"Jl. Diponegoro No.22, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia"
ChIJLfH8F5PdaC4Ra6lG7TD33_g,Curug Batu Templek,"Curug Batu Templek Bandung adalah sebuah wisata alam air terjun yang terletak di Kota Bandung Timur. Dari sekian banyak wisata alam air terjun di Bandung, Curug Batu Templek tak kalah menarik karena pemandangan di sekitarnya dipenuhi dengan terbing yang berbatu cadas. Sejarah Curug Batu Templek sangat sederhana, hanya karena di tempat ini dahulunya terdapat penambangan batu yang terdapat sebuah aliran air terjun dan diketahui aliran tersebut berasal dari sungai yang ada di atas tebing sehingga dinamakan Curug Batu Templek.",Cagar Alam,Bandung,5000,2,4.1,-6.8743633,107.6844023,curug batu templek cagar alam bandung curug batu templek bandung wisata alam air terjun terletak kota bandung timur sekian wisata alam air terjun bandung curug batu templek kalah menarik pemandangan dipenuhi terbing berbatu cadas sejarah curug batu templek sederhana dahulunya penambangan batu aliran air terjun aliran berasal sungai tebing dinamakan curug batu templek,254,30000,50000,AZose0mt3VLOZAeUp03yX4u8aMdZLLJZGuRt3JeUfDkSHIz8YoDwlnwOq7BtNu1ntzeQ1yDUN7vbJ4QpKqf_wdhy6PF-oyTXEPVnahT848SIMH0pc86eQVdbcTCiUXkweD5S7ClDfhxc-ulroSLV3yCmAIpCHMaEQI5aVTx-HDM_gFOxsaMn,https://lh3.googleusercontent.com/places/ANJU3DvgLdH8K4Z7tG5XFrZUUFSL0WjZMjEX1vpnlbBf920Qpp6WVcmRofS2qZusdQto5HNvb8cjbuk1EBWChkMLYa0XfiWlSp0dv0g=s1600-w1600-h1600,"4MGM+3RV, Kp.Sentakdulang Cikored, Mekarmanik, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40196, Indonesia"
ChIJq9MNBbnmaC4R2_v1rPo1CbY,Museum Pendidikan Nasional,"Museum Pendidikan Nasional Universitas Pendidikan Indonesia diresmikan oleh Gubernur Jawa Barat, H. Ahmad Heryawan, Lc. Pembangunan Museum Pendidikan Nasional ini merupakan salah satu bentuk tanggung jawab UPI sebagai perguruan tinggi yang memiliki kepedulian terhadap kelestarian warisan sejarah budaya bangsa khususnya dibidang pendidikan. Museum pada umumnya memamerkan benda koleksi yang berasal dari masa lalu, namun hal tersebut berbeda dengan Museum Pendidikan Nasional Universitas Pendidikan Indonesia. Museum ini menyajikan bagaimana pendidikan dimasa yang akan datang, karena saat ini pendidikan menjadi bersifat forecasting atau ramalan. Keberadaan Museum Pendidikan Nasional diharapkan mampu menjadi wahana pusat penelitian, serta sumber belajar dan pembelajaran, yang dapat meningkatkan kompetensi pendidik maupun wawasan pembelajar dalam mengupayakan peningkatan mutu pendidikan, sekaligus menjadi tujuan wisata budaya di Jawa Barat dan Nasional. Karena pada dasarnya manusia tidak mempelajari masa lalu, melainkan masa depan.
",Budaya,Bandung,5000,2,4.6,-6.8597474,107.5941693,museum pendidikan nasional budaya bandung museum pendidikan nasional universitas pendidikan indonesia diresmikan gubernur jawa barat ahmad heryawan lc pembangunan museum pendidikan nasional salah bentuk tanggung upi perguruan tinggi memiliki kepedulian kelestarian warisan sejarah budaya bangsa dibidang pendidikan museum memamerkan benda koleksi berasal berbeda museum pendidikan nasional universitas pendidikan indonesia museum menyajikan pendidikan dimasa pendidikan bersifat forecasting ramalan keberadaan museum pendidikan nasional diharapkan wahana pusat penelitian sumber belajar pembelajaran meningkatkan kompetensi pendidik wawasan pembelajar mengupayakan peningkatan mutu pendidikan tujuan wisata budaya jawa barat nasional dasarnya manusia mempelajari,255,30000,50000,AZose0mf9-B5JE97ddgzjgVpPfw8ZcCFBFTJkSPqvwLOgdkoM-MNS-pQ5yx5G-ZMD-duPtRUd6Kzj2RN_4NXYOviN16B9stGAMiPkOk8eP7JCRttRI34FSc-6KIRc6bT23iDNTnUSka3UihcpBu5Rd6R0qt6tKWCatoDpRnCTp86lAhiEWnr,https://lh3.googleusercontent.com/places/ANJU3DvZTf5N3PBdSUlb8VreiN1zwNCkQjDNP3710DNPYS98HENGoDTSs-5im_7nyi9ZeNHLLC09TorodRdUbTnHKHJYDqHm6jyN800=s1600-w1600-h1600,"Jl. Dr. Setiabudi No.229, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154, Indonesia"
ChIJAZsYFBqXaC4Rk6CLvz_VfKQ,Perkebunan Teh Malabar,"Salah satu perkebunan teh yang cukup terkenal di Jawa Barat adalah perkebunan teh Malabar yang dibangun pada masa penjajahan kolonial Belanda tahun 1896. Perkebunan ini masuk dalam wilayah kecamatan Pangalengan Kabupaten Bandung, kira-kira 45 km dari pusat Kota Bandung. Jika anda berkunjung ke daerah ini, maka mata akan akan dimanjakan dengan aktivitas penduduk setempat yang mayoritas penduduknya menjadi pemetik teh dan memelihara sapi perah. Jadi jangan heran apabila anda memasuki daerah ini, anda akan melihat penduduk yang sedang memetik di kebun teh dan memelihara sapi. Namun, untuk mencapai perkebunan Malabar yang ada di Pangalengan ini, anda harus menempuh perjalanan yang panjang dan berkelok-kelok membuat anda harus berhati-hati.",Cagar Alam,Bandung,5000,2,4.4,-7.2274463,107.6050805,perkebunan teh malabar cagar alam bandung salah perkebunan teh terkenal jawa barat perkebunan teh malabar dibangun penjajahan kolonial belanda tahun 9 perkebunan wilayah kecamatan pangalengan kabupaten bandung  km pusat kota bandung berkunjung daerah dimanjakan aktivitas penduduk mayoritas penduduknya pemetik teh memelihara sapi perah heran memasuki daerah penduduk memetik kebun teh memelihara sapi mencapai perkebunan malabar pangalengan menempuh perjalanan berkelok-kelok berhati-hati,256,30000,50000,AZose0lXyRA1tWwQoZlQT_oRr6VwihwmtV_a8Zg8ARDCLPiyslytrpyuvwghj0XNrx4T1T2T57ND7Vtvk-vCwtM28GiYsyC_LGFdAl0OI2frfy4w0W2axedShIpPxLYi_2Erk_mZh-DWh1CjCzoN38qMNdrtz1UdbRrnh5NZzs73sPHMYxF7,https://lh3.googleusercontent.com/places/ANJU3Dt8ASXlyk12uPdabTWOUc2TX7HJlUVdZHsLmRWpOezLZNxlN5qeLc8y-hTMqTVHveeL4djfXI0LkjPkJVZ757PxA3U_R_BBTgc=s1600-w1080-h1600,"QJC4+X2W, Banjarsari, Pangalengan, Bandung Regency, West Java 40378, Indonesia"
ChIJE58qITrQaS4R4e7s-G_LgZU,Curug Luhur Waterfall,"Sekitaran Bandung banyak sekali curug dari yang kekinian, terlupakan, kurang terdengar sampai baru dengar. Salah satunya adalah curug Luhur Cibodas di daerah Maribaya Lembang di sekitar area ini ada 3 curug, penduduk lokal menyebutnya curug Cibodas pernah disebut juga curug Keraton .. tapi sekarang lebih dikenal curug Luhur, selain yang ini ada juga curug Lalay yang tidak terlalu tinggi dan satu lagi curug yang paling tinggi diarea sini yaitu curug Luhur .. posisinya lebih kedalam lagi sekitar 3 km dari pos masuk, masih jarang orang yang kesana
",Cagar Alam,Bandung,5000,2,4.2,-6.8131767,107.7136367,curug luhur waterfall cagar alam bandung sekitaran bandung curug kekinian terlupakan terdengar dengar salah satunya curug luhur cibodas daerah maribaya lembang area  curug penduduk lokal menyebutnya curug cibodas curug keraton  dikenal curug luhur curug lalay tinggi curug tinggi diarea curug luhur  posisinya kedalam  km pos jarang kesana,257,30000,50000,AZose0lg0dsFi_0pmk_P7Z7rwqphDr2Zp-YpEBT78TJq25PuFyDleYwElwGqlfeF-H-OpJWTqjfE5k7QLa-MTBhElH46gNlBnJfeUAhjhVuspl-BezTRu6GFU9UYxTcK_jZrsZQMoI8vuGa_W7nKwkofp7esRLONy5HzdA6mvyKi_foKzW7r,https://lh3.googleusercontent.com/places/ANJU3Dvl2VS6ihAYrON1J-PM4eEIqwg511YElxgWex48VyP0YpUFFVcL6V6gGp8Sup0YM8n2zkKnowmavzYe-ywqxRMyNyCjTvXRmf0=s1600-w1600-h1024,"Masuk Curug Luhur, Tapos I, Kec. Tenjolaya, Kabupaten Bogor, Jawa Barat, Indonesia"
ChIJ3bAwuvqLaC4RYHMnnPeZeUc,Kawah Rengganis Cibuni,"Kawasan Bandung Selatan khususnya Ciwidey memang sudah dikenal sebagai destinasi wisata alam dengan panorama yang indah dan udara yang sejuk, oleh karena itu masyarakat perkotaan memilih berwisata ke Ciwidey untuk “melarikan” diri dari kesibukan mereka di Kota. Wisata Ciwidey yang satu ini tidak kalah eksotis dari Kawah Putih, Rancaupas atau Situ Patenggang. Berdasarkan catatan Sejarah Kawah Rengganis, kawah ini sudah terbentuk akibat proses alam jutaan tahun lalu. Dimana berdasarkan penelitian, Kawah Rengganis ini terbentuk dari dahsyatnya letusan Gunung Sunda Purba, khususnya Gunung Patuha, yang juga menciptakan kawah lainnya, Kawah Putih. Bukti kedahsyatan letusannya bisa kita lihat sendiri, dimana hingga saat ini di Kawah Rengganis masih tercium begitu kuat aroma bau belerang dari areal kawahnya.",Cagar Alam,Bandung,5000,2,4.3,-7.1724126,107.3766656,kawah rengganis cibuni cagar alam bandung kawasan bandung selatan ciwidey dikenal destinasi wisata alam panorama indah udara sejuk masyarakat perkotaan memilih berwisata ciwidey melarikan kesibukan kota wisata ciwidey kalah eksotis kawah putih rancaupas situ patenggang berdasarkan catatan sejarah kawah rengganis kawah terbentuk akibat proses alam jutaan tahun dimana berdasarkan penelitian kawah rengganis terbentuk dahsyatnya letusan gunung sunda purba gunung patuha menciptakan kawah kawah putih bukti kedahsyatan letusannya dimana kawah rengganis tercium kuat aroma bau belerang areal kawahnya,258,30000,50000,AZose0lNLtIdI2JRtW5T4_KZe5SRUd1H_K8k40-bqcs1SbC47TMHz55JWiWRHH73LVe8tL9HjrY9uY2s469a18rzXhUZMflljjhthyyGhTYvY4MWDcOPjXT4eoW6IXzXV-BCZEQ8Zduv_iT6qX3bAwRF8rm_7QcjDjO7WjRAdMz7790Ud562,https://lh3.googleusercontent.com/places/ANJU3DskrLT0qcgj8YLrJNahQ7saWfxWCYRQ1UHDrVFibQvCerF4wd5LOTvjAkMDamSujoZ3TfhJ8fKI863eMMYwJ0T1vb007PfgkM4=s1600-w1080-h608,"Patengan, Rancabali, Bandung Regency, West Java 40973, Indonesia"
ChIJTW1GnZoBey4RO-C8javSDRI,Pantai Goa Cemara,"Pantai Goa Cemara (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ ꦒꦸꦮ​ ꦕꦺꦩꦫ, translit. Pasisir Guwa Cemara​) adalah objek wisata pantai yang terletak di Dusun Patihan, Desa Gadingsari, Kecamatan Sanden, Kabupaten Bantul. Daerah Istimewa Yogyakarta. Pantai ini terletak tepatnya berdampingan dengan Pantai Samas dan Pantai Pandansari.\n\nPantai ini memiliki pasir berwarna hitam tapi lembut dengan ombak yang cukup besar kerakteristik pantai selatan. Pantai ini merupakan pantai pengembangan baru dimana terdapat banyak pohong Cemara udang rindang membentuk seperti goa, hal ini yang membuat pantai ini dinamai Goa Cemara. Pohon Cemara ini bertujuan untuk melindungi abrasi air laut dan menahan gumuk pasir supaya tidak mengalamai perpindahan akibat tiupan angin.",Bahari,Yogyakarta,4000,2,4.3,-7.999423,110.248963,pantai goa cemara bahari yogyakarta pantai goa cemara bahasa jawa    translit pasisir guwa cemara objek wisata pantai terletak dusun patihan desa gadingsari kecamatan sanden kabupaten bantul daerah istimewa yogyakarta pantai terletak tepatnya berdampingan pantai samas pantai pandansarinnpantai memiliki pasir berwarna hitam lembut ombak kerakteristik pantai selatan pantai pantai pengembangan dimana pohong cemara udang rindang membentuk goa pantai dinamai goa cemara pohon cemara bertujuan melindungi abrasi air laut menahan gumuk pasir mengalamai perpindahan akibat tiupan angin,259,30000,50000,AZose0mULoeWHKATzrJUs6GCtaGttQqmIl5Vb3zkESD1aWKJid79CDz9L5uyDv-zErKcEpP8gpCU7RBxjmDL3sJ0c-B0ZBnxsIRba_F5wEyQvBANbVRhVYwpTkFvCFXUCSdaW141Ijb2_uSoLQ1sOOYJxPOwNW3kx0KjUjiNT33kMtXpB10m,https://lh3.googleusercontent.com/places/ANJU3Dv5k-5Ctgvy5EsHQCOMdse5WkgYzuK0xaQXHXeKx_zTmLJMLjfH9BcOdXu3h-FV1a9a0zwBsagbjt4vHvAcasCeFuT3TKbjD8s=s1600-w1600-h1600,"Jl. Lintas Sel., Patihan, Gadingsari, Kec. Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55763, Indonesia"
ChIJNc2Lu-4Bey4RZoBOIje0q3o,Pantai Samas,"Pantai Samas (bahasa Jawa: ꦥꦱꦶꦱꦶꦂ​ꦱꦩꦱ꧀, translit. Pasisir Samas) merupakan salah satu pantai yang berada di deretan pantai sebelah timur Pantai Parangtritis. Lokasi Pantai Samas kurang lebih 14 km arah selatan Kota Bantul atau sekitar 35 km dari pusat Kota Yogyakarta, tepatnya di Desa Srigading, Kecamatan Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta.",Bahari,Yogyakarta,4000,2,4.0,-8.0045535,110.2703756,pantai samas bahari yogyakarta pantai samas bahasa jawa  translit pasisir samas salah pantai deretan pantai sebelah timur pantai parangtritis lokasi pantai samas  km arah selatan kota bantul  km pusat kota yogyakarta tepatnya desa srigading kecamatan sanden kabupaten bantul daerah istimewa yogyakarta,260,30000,50000,AZose0l1X8Gs2DOZOxMhGS1ud9fA2M7cGLOmv7z8hvLsFbV6tLpE9YCeLJAFk7FzC14gWCfeBy-oviFjxTCt04yFivnB8sE_kt0tVjEME1EyIa7fYlzYdD0xI6SxQTXgGG3syzlbzjEhqJlbtK3ln_nAEP88RBtmAxfByTFlcvPxzb3MjggJ,https://lh3.googleusercontent.com/places/ANJU3DvOWVXBHrNv-FK1AJaRpuc_k_1SWWUu5ARg0wLAKKnf1aNkNZYj4n1P38fS4Ch-KyrFiRvmOnhIjyxkZTPcjRrv-5cM6vAkgVY=s1600-w1600-h1600,"X7V8+R37, Jl. Samas, Dodogan, Srigading, Kec. Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55763, Indonesia"
ChIJfXt_sf3taS4Rmga1Wj8q3fk,Kebun Binatang Ragunan,"Kebun Binatang Ragunan adalah sebuah kebun binatang yang terletak di daerah Ragunan, Pasar Minggu, Jakarta Selatan, Indonesia. Kebun binatang seluas 140 hektare ini didirikan pada tahun 1864. Di dalamnya terdapat berbagai koleksi yang terdiri dari 295 spesies dan 4040 spesimen.\nRagunan sempat ditutup selama sekitar tiga minggu sejak 19 September 2005 karena hewan-hewan di dalamnya ada yang terinfeksi flu burung, tetapi dibuka kembali pada 11 Oktober 2005.Kebun binatang ini memiliki banyak spesies hewan yang langka antara lain kakatua, orangutan, gorila, anoa dan gajah",Cagar Alam,Jakarta,4000,2,4.5,-6.3124593,106.8201865,kebun binatang ragunan cagar alam jakarta kebun binatang ragunan kebun binatang terletak daerah ragunan pasar minggu jakarta selatan indonesia kebun binatang seluas  hektare didirikan tahun  dalamnya koleksi 9 spesies  spesimennragunan ditutup minggu 9 september  hewan-hewan dalamnya terinfeksi flu burung dibuka  oktober kebun binatang memiliki spesies hewan langka kakatua orangutan gorila anoa gajah,261,30000,50000,AZose0n3Ah9EGJNoItzKf85MRmI7Yj5gPJeG01V99bKUBSYDmOMZmJJQS3plxT4AkwWR7q_lysC1oV35OfJBf-8UIhkp8uDqGdvH3imFW8Wr0VTqAXGQNUVxQoJ0aBtqvUhvxUFdPuQwgLXEIf4dQuQI2Qq0rtmqv14mYjbGi7Pe89cM9Qo6,https://lh3.googleusercontent.com/places/ANJU3DtXVX1-F7SFeaPzweWU9TEVUKcUnsOrH0dQiAL3lE_0XW4yAWgBVZXQFVZxo0j91VPxx1qQjYHBBSYbenqbaGpGbh_GePFE1jI=s1600-w1600-h1600,"Jl. Harsono RM No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550, Indonesia"
ChIJz-6zwIhXei4R-J8qI-AcYbk,Museum Benteng Vredeburg Yogyakarta,"Museum Benteng Vredeburg (bahasa Jawa: ꦩꦸꦱꦶꦪꦸꦩ꧀​ꦧꦺꦠꦺꦁ​ꦮ꦳ꦽꦢꦼꦧꦸꦂꦒ꧀, translit. Musiyum Bètèng Vredeburg adalah sebuah benteng yang terletak di depan Gedung Agung dan Kraton Kesultanan Yogyakarta. Sekarang, benteng ini menjadi sebuah museum. Di sejumlah bangunan di dalam benteng ini terdapat diorama mengenai sejarah Indonesia.",Budaya,Yogyakarta,3000,2,4.6,-7.8002016,110.3663044,museum benteng vredeburg yogyakarta budaya yogyakarta museum benteng vredeburg bahasa jawa  translit musiyum btng vredeburg benteng terletak gedung agung kraton kesultanan yogyakarta benteng museum bangunan benteng diorama sejarah indonesia,262,30000,50000,AZose0kJvaExois0DRsgdDd8912UQb67Y2SDI6PXzPW5ms6iYfUc7ZUztC0sYpsuT_yQFl_4GVGHV8xZ1yGIajftOUuOB6rfQTLB_ydRwDGkcxF8NMeKBKLrUmZy7syXDubkuWnYEwx2Bo_JV7-Txt2N_tgu-__d7l8j4ND6x5QDrO-FC5VS,https://lh3.googleusercontent.com/places/ANJU3Dtz1besrOsl9dNwJI6U4c6lu5stL59WNhfWGmhXv5rCPmjU_zAmpcuAaWMpb2fHWSON_Ofk6kjMElljY7KcAzF8-ONOI0eUYjs=s1600-w1440-h810,"Jl. Margo Mulyo No.6, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia"
ChIJAwlP1dhTei4RYPwEAfsUM_M,Hutan Pinus Pengger,"Hutan Pinus Pengger (bahasa Jawa: ꦄꦭꦱ꧀​ꦥꦶꦤꦸꦱ꧀​ꦥꦼꦁ​ꦒꦼꦂ​, translit. Alas Pinus​ Pěnggěr) merupakan salah satu objek wisata andalan Kabupaten Bantul. Wisata alam ini berlokasi di Sendangsari, Desa Terong, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta.\nHutan Pinus Pengger mudah dijangkau karena terletak dipinggir jalan Patuk-Dlingo km 4,5.\nWalaupun masih terdengar asing, dikalangan penyuka jalan-jalan objek wisata, Hutan Pinus Pengger terbilang cukup populer . Tempat ini masih dirasa asing karena baru dibuka secara resmi pada tanggal 7 April 2016. Hutan Pinus ini sangat digemari oleh para pencipta objek wisata, karena objek wisata ini menyuguhkan pemandangan alam yang sangat indah.",Taman Hiburan,Yogyakarta,3000,2,4.5,-7.8704832,110.4599108,hutan pinus pengger taman hiburan yogyakarta hutan pinus pengger bahasa jawa  translit alas pinus pnggr salah objek wisata andalan kabupaten bantul wisata alam berlokasi sendangsari desa terong kec dlingo kabupaten bantul daerah istimewa yogyakartanhutan pinus pengger mudah dijangkau terletak dipinggir jalan patuk-dlingo km nwalaupun terdengar asing dikalangan penyuka jalan-jalan objek wisata hutan pinus pengger terbilang populer  dirasa asing dibuka resmi tanggal  april  hutan pinus digemari pencipta objek wisata objek wisata menyuguhkan pemandangan alam indah,263,30000,50000,AZose0licwC5G0IItdvTHC4PuhOepvNBoGf9s5xKicnFFuPPrSdGlFbhJb1wbWLhfSysLRDG67U0liw27hVlXG9Fjnkz3iZA1a_X0ro85eZhVb4NykxZhSNCRAI2FrF3m3d_q1RzlAsP8JgGy3W4uTLn9ZJlsd9Y2YcboH1ef-30V2XroVw-,https://lh3.googleusercontent.com/places/ANJU3DvUTPpyqJX5Jo7a5WylaziPl9DwbYnwCF7UpVBxexOAgCOFHIe-90BkSRhk5ysSTXhxVT_0Zwdpcwiiv8XyxHO9xf8CkFmWnYw=s1600-w1600-h1600,"Jl. Dlingo-Patuk, Sendangsari, Terong, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783, Indonesia"
ChIJO226tYhXei4RUz_sSnSxImc,Monumen Serangan Umum 1 Maret,"Monumen Serangan Umum 1 Maret berada di area sekitar Museum Benteng Vredeburg yaitu tepat di depan Kantor Pos Besar Yogyakarta. Monumen ini dibangun untuk memperingati serangan tentara Indonesia terhadap Belanda pada tanggal 1 Maret 1949. Ketika itu Negara Indonesia telah dianggap lumpuh dan tidak ada oleh Belanda. Untuk membuktikan bahwa Negara Indonesia masih ada maka dilakukan serangan besar-besaran. Serangan ini dilakukan oleh Tentara Nasional Indonesia (TNI) yang dipimpin oleh Letnan Kolonel Soeharto, Komandan Brigade 10 daerah Wehrkreise III.",Taman Hiburan,Yogyakarta,3000,2,4.6,-7.8010124,110.3653376,monumen serangan umum  maret taman hiburan yogyakarta monumen serangan umum  maret area museum benteng vredeburg kantor pos yogyakarta monumen dibangun memperingati serangan tentara indonesia belanda tanggal  maret 99 negara indonesia dianggap lumpuh belanda membuktikan negara indonesia serangan besar-besaran serangan tentara nasional indonesia tni dipimpin letnan kolonel soeharto komandan brigade  daerah wehrkreise iii,264,30000,50000,AZose0k-pkHcCicCHQNXL8FxwgmCI-xy7dm4bYVE15IS4LyhFBCnoDES5-lc1DDPBYgJ-2Rp-nC46POPn6pviih9uS8OGfjhDtfY-hwNh3TWRU4MldRanCDrE_36Hn5fJ_ljup0pSMHqLBGBiURe5q5OqZjbMQ_xrKRAiHwFH0DcQiU8rya0,https://lh3.googleusercontent.com/places/ANJU3Dv6ynvKQ4kChqB85UUr5W6HHPQytHmDof3fwWrm0TDPSTGxRdW5mQniAgE79JNxm7xdiQPvKS_v5MIebZfMB54ra5MAmlMc8TU=s1600-w1600-h1600,"Jl. Margo Mulyo No.6, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122, Indonesia"
ChIJq6qqqhpTei4R9FnqkZsUKGw,Puncak Pinus Becici,"Puncak Pinus Becici atau Puncak Becici merupakan objek wisata yang berada di Desa Muntuk, Kecamatan Dlingo, Kabupaten Bantul, Yogyakarta. Pemandangan di kawasan ini sangat indah dengan hamparan perbukitan yang banyak di tumbuhi pohon pinus serta dapat melihat pesona Kota Yogyakarta dari ketinggian dengan gardu pandang. Dari bagian utara dapat melihat Candi Prambanan, bagian selatan terlihat garis lurus yang merupakan Pantai Selatan serta dapat melihat Gunung Merapi dan Gunung Sindoro.",Taman Hiburan,Yogyakarta,3000,2,4.5,-7.9020355,110.4374627,puncak pinus becici taman hiburan yogyakarta puncak pinus becici puncak becici objek wisata desa muntuk kecamatan dlingo kabupaten bantul yogyakarta pemandangan kawasan indah hamparan perbukitan tumbuhi pohon pinus pesona kota yogyakarta ketinggian gardu pandang utara candi prambanan selatan garis lurus pantai selatan gunung merapi gunung sindoro,265,30000,50000,AZose0nTmjwJj7pvlGNjAfBHoeOkA1UZm5EB1fcLIdv37TUzcETBM66Euoi5l37xGD0BGhrULf9tX7y6fp51t5r9nZR94bEpmZepBV0BN3YwnLOcKdAzI5nO8P8D4QfLz0O68g7JgRHOo1e38JNc-6lbm1S4RjrUCXDJvu4KuU2PGRR5M9oI,https://lh3.googleusercontent.com/places/ANJU3DvA020v1gqBTveWi8d-E-CT1pJTsvCNflEjK6AGULdilRMyXtt7hHic1w0tBagGzKAHkBe5I1WLQenzVePXtEzmyoecyp2Ak8A=s1600-w1080-h734,"Gunungcilik, RT.07/RW.02, Gn. Cilik, Muntuk, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783, Indonesia"
ChIJ0-rTvq9mei4RBtjAvesIAkA,Bunker Kaliadem Merapi,"Bunker Kaliadem merupakan objek wisata yang terletak di lereng selatan Gunung Merapi. Destinasi wisata ini banyak menyimpan jejak erupsi gunung tersebut, terutama tahun 2006 dan 2010. Lokasi fenomenal tersebut berada di ketinggian lebih dari 2.000 meter di atas permukaan laut. Berada di Kabupaten Sleman, wisatawan diajak menyaksikan kegagahan Merapi dari jarak lima kilometer. Kawasan ini memadukan sejarah, keindahaan serta keunikan alam gunung merapi dengan fenomena vulkaniknya.",Cagar Alam,Yogyakarta,3000,2,4.5,-7.5829198,110.4476816,bunker kaliadem merapi cagar alam yogyakarta bunker kaliadem objek wisata terletak lereng selatan gunung merapi destinasi wisata menyimpan jejak erupsi gunung tahun   lokasi fenomenal ketinggian  meter permukaan laut kabupaten sleman wisatawan diajak menyaksikan kegagahan merapi jarak kilometer kawasan memadukan sejarah keindahaan keunikan alam gunung merapi fenomena vulkaniknya,266,30000,50000,AZose0kXS9I6eyDVlu6zH3U7dcNSx4cp5df2KqQ2j0XufP6sISyodmEvQYf-voYE5Ggb_S0H98gJjiI-O0bXfnThGD3HR4P_9l_DnlxS73SA1E8anXdV4kkLSlFU2Jh7Mr0MgFripBtG15OtSU17CEQ-rKx1lCr8CB-RH61m7UZiyhBdhv6L,https://lh3.googleusercontent.com/places/ANJU3DuAjDK3HMz18ZPkywkU8Qb5wLhSvnN22ELs0YxsiAxbJ03hepvO_-My9eiLw55ugaOmvQk97LZCnnyMaBqTmFt-Xx31miFUsWA=s1600-w1600-h1600,"Kinarejo, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582, Indonesia"
