place_icon_image,place_id,acommodation_name_concatenated,name,rating,formatted_address,geometry_location_lat,geometry_location_lng,acommodation_type,lokasi,lokasi_kecamatan,lokasi_kota,rate_level,rating.1,num_of_reviews,price_per_night,level_price
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10001897-938d167808ddd75185a23537fbb72f70.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ0X1Qb5nxaS4RxDS2DeM13Js,"FLAT06. cipete Fatmawati, Jakarta",FLAT06 Bed & Breakfast Hotel,4.4,"RT.4/RW.5, Jl. Abdul Majid Raya No.6, RT.11/RW.2, Cipete Utara, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12150, Indonesia",-6.2656796,106.7995736,B&b,"Fatmawati, Jakarta",Fatmawati,Jakarta,Impressive,8.6,2509,"438,900",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20058332-a0da1335a631f30cbc121a1584b9f018.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ0-5dELX3aS4RhOiHuhvcxsg,"Flamenco Urban Living South Petojo, Jakarta",Flamenco Urban Living,4.6,"2, Jl. Tanah Abang 5 No.17, RW.2, Petojo Sel., Kecamatan Gambir, Daerah Khusus Ibukota Jakarta 10160, Indonesia",-6.1794933,106.8165728,Hotels,"South Petojo, Jakarta",South Petojo,Jakarta,Impressive,8.7,94,"212,195",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20020847-92401a63a88ffd86cc907d7d09eef346.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJJ9I1mXjxaS4RNeDod5h09Z0,"Flamboyan Residence South Cipete, Jakarta",Flamboyan Residence,4.1,"Jl. Bunga Flamboyan No.30, RT.14/RW.5, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia",-6.2698818,106.8031804,Guest Houses,"South Cipete, Jakarta",South Cipete,Jakarta,Impressive,8.4,609,"495,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20009214-36a097c802800d12ff95ed25c49a78ef.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJQVUYdYbmaC4RsZrlbqzS1xI,"Fiori Bed & Breakfast Pasteur, Bandung",Fiori Bed & Breakfast,4.8,"Jl. Setrawangi No.18, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163, Indonesia",-6.8830711,107.5843622,Hotels,"Pasteur, Bandung",Pasteur,Bandung,Impressive,8.9,972,"531,960",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20059113-b4c3f701df70013e7c8c08752e337e3d.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ4Y0n7d_1aS4RI5eI0pevdeQ,"Super OYO 91328 Fiducia Capsule Hotel Hayam Wuruk, Jakarta",Fiducia Capsule Hotel,4.5,"Jl. Hayam Wuruk No.68, Maphar, Kec. Taman Sari, Jakarta, Daerah Khusus Ibukota Jakarta 11160, Indonesia",-6.157298,106.818866,Hotels,"Hayam Wuruk, Jakarta",Hayam Wuruk,Jakarta,Impressive,8.7,77,"83,771",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10002362-1012127b2598248cfe26fa655dc3d753.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJj6Lqkhf71y0RMNh1ouBxNbE,"Feliz Hotel Tenggilis Mejoyo, Surabaya",FELIZ GUEST HOUSE HOTEL,4.1,"Jl. Raya Kendangsari No.80, Kendangsari, Kec. Wonocolo, Surabaya, Jawa Timur 60237, Indonesia",-7.3221307,112.746326,Guest Houses,"Tenggilis Mejoyo, Surabaya",Tenggilis Mejoyo,Surabaya,Convenient,8.1,1354,"225,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007046-1632x2362-FIT_AND_TRIM-f349360932534c934c66483dcc61e4ee.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJs-Tl6XX2aS4Rbl4W9zplOxU,"favehotel Zainul Arifin (Gajah Mada) North Petojo, Jakarta",favehotel Zainul Arifin,4.3,"Jl. Kyai Haji Zainul Arifin No.15-17, RT.5/RW.1, Petojo Utara, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10130, Indonesia",-6.1605012,106.816456,Hotels,"North Petojo, Jakarta",North Petojo,Jakarta,Impressive,8.5,3542,"360,663",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10012872-900x600-FIT_AND_TRIM-b981d31d7157644d013d940f0ac9af97.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJSQdi1OX61y0RNDDWOabDLJg,"favehotel Rungkut Surabaya Rungkut, Surabaya",Favehotel Rungkut,4.7,"Jl. Raya Kalirungkut No.23-25, Kali Rungkut, Kec. Rungkut, Surabaya, Jawa Timur 60293, Indonesia",-7.3204577,112.7722526,Hotels,"Rungkut, Surabaya",Rungkut,Surabaya,Impressive,8.4,12098,"378,100",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000857-210d9fde218c5d3a2496da7ed04270fd.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJaxva8N_71y0RZ4vmEuTauZc," Hotel Tegalsari, Surabaya",Favehotel MEX Tunjungan,4.3,"Mex Building, Jl. Pregolan No.1-3-5, Tegalsari, Kec. Tegalsari, Surabaya, Jawa Timur 60271, Indonesia",-7.2664179,112.7404727,Hotels,"Tegalsari, Surabaya",Tegalsari,Surabaya,Impressive,8.3,5518,"300,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007107-1200x1800-FIT_AND_TRIM-97c5fd8f09d99b6dff9b7f72aab9b413.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJpwZ4uG7xaS4RxY_YiHwJZb8,"favehotel Melawai Melawai, Jakarta",favehotel Melawai,4.2,"Jl. Melawai IV No.3-11, RT.3/RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",-6.244438,106.8015393,Hotels,"Melawai, Jakarta",Melawai,Jakarta,Impressive,8.3,9038,"480,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10008918-99f81301419dac518e70a15ab85a9b9a.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJyVP5Ki5Yei4R5_EPBKelwVM,"favehotel Malioboro - Yogyakarta Kotabaru, Yogyakarta",favehotel Malioboro Yogyakarta,4.5,"Jl. I Dewa Nyoman Oka No.30, Kotabaru, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55224, Indonesia",-7.7856786,110.3699806,Hotels,"Kotabaru, Yogyakarta",Kotabaru,Yogyakarta,Impressive,8.7,4263,"540,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007038-b492bf0786359417140756c97641c145.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJi-bo_j771y0RuuO-EgFj4tY,"favehotel Graha Agung Surabaya Wiyung, Surabaya",Favehotel Graha Agung,4.3,"Pakuwon Square AK II, Jl. Lingkar Dalam No.10 - 11, Lidah Wetan, Lakarsantri, Surabaya, East Java 60213, Indonesia",-7.2953336,112.6752345,Hotels,"Wiyung, Surabaya",Wiyung,Surabaya,Convenient,8.1,3549,"490,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007109-bff452b12cc66bc3f0752cc769dc3604.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJVxJiIWSLcC4RDhiGRrfIaNQ,"favehotel Diponegoro Semarang Candisari, Semarang",favehotel Diponegoro Semarang,4.3,"Jl. Diponegoro No.22, Tegalsari, Kec. Candisari, Kota Semarang, Jawa Tengah 50614, Indonesia",-7.0012326,110.4184402,Hotels,"Candisari, Semarang",Candisari,Semarang,Convenient,8.2,7737,"422,500",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20000151-88ea2045970526eb17eff6b40b77a83e.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJI-Dp7IQCai4RgXlQ7r7VDlk,"favehotel Bandara - Tangerang Benda, Jakarta",favehotel Bandara - Tangerang,4.3,"Favehotel Bandara Tangerang, Jl. Husein Sastranegara, RT.004/RW.001, Jurumudi, Kec. Benda, Kota Tangerang, Banten 15125, Indonesia",-6.1335668,106.6859475,Hotels,"Benda, Jakarta",Benda,Jakarta,Impressive,8.4,3785,"443,840",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10027786-c22f177ce12107dd8dd4913abb2afab1.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJI97dt3T81y0Rh9uhS4NmV8Y,"Fairfield By Marriott Surabaya Dukuh Pakis, Surabaya",Fairfield by Marriott Surabaya,4.4,"Jl. Mayjen Sungkono No.178, Dukuh Pakis, Kec. Dukuhpakis, Surabaya, Jawa Timur 60225, Indonesia",-7.2890557,112.7109413,Hotels,"Dukuh Pakis, Surabaya",Dukuh Pakis,Surabaya,Impressive,8.7,3969,"605,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20026687-7b1cb9a7e21393058583dbe7f29394c0.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJVSQkWKGLcC4RpgcSwwyrGVE,"F & B inn Sam Poo Kong Bandara Semarang West Semarang, Semarang",F&B inn Sam Poo Kong Semarang,4.5,"Jl. Puspowarno No.47, Salamanmloyo, Kec. Semarang Barat, Kota Semarang, Jawa Tengah 50149, Indonesia",-6.9889855,110.3954598,Hotels,"West Semarang, Semarang",West Semarang,Semarang,Impressive,8.6,419,"275,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10003452-800x600-FIT_AND_TRIM-eadccc6e242a87944908daa3d89bf685.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJRfJ0pG3xaS4R9Tc19gU9MgQ,"F Hotel Jakarta Panglima Polim, Jakarta",F Hotel,4.3,"Jl. Panglima Polim No.101, RT.1/RW.5, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",-6.2470753,106.7976748,Hotels,"Panglima Polim, Jakarta",Panglima Polim,Jakarta,Impressive,8.6,3155,"397,247",1
"https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/20064470-f1bb3a07e0c664de69dcea60c83fa908.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJZf990of71y0R8dr1sHYVEl4,"EXPRESS O 92104 Hotel Moris Syariah Gubeng, Surabaya",EXPRESS O 92191 Omah Dewe,3.0,"Jl. Ngagel Wasana V No.15, Baratajaya, Kec. Gubeng, Surabaya, Jawa Timur 60284, Indonesia",-7.2900546,112.7612759,Hotels,"Gubeng, Surabaya",Gubeng,Surabaya,Acceptable,5.4,5,"81,600",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/67726336-3994x2995-FIT_AND_TRIM-a7fa1340dba4da2eb26580853eaf055f.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJfRDTYkXnaC4RG_El1qGQe9I,"C60 Homestay Syariah Dago, Bandung",Executive homestay syariah timur raya 10 Bandung,4.5,"Jl. Setra Dago Timur No.10, Antapani Wetan, Kec. Antapani, Kota Bandung, Jawa Barat 40291, Indonesia",-6.9101166,107.660378,Homestays,"Dago, Bandung",Dago,Bandung,Impressive,8.9,397,"219,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/67737929-2340x1755-FIT_AND_TRIM-a2455e1572605d65ce3ba038b90460d2.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJSwo359v0aS4Rr5HHI5CKXFo,"EUCATEL88 Pulo Gadung, Jakarta",Eucatel88,4.6,"Jl. Pulo Nangka Timur, RT.7/RW.8, Raya #43, Kec. Pulo Gadung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13260, Indonesia",-6.1795469,106.8959396,Guest Houses,"Pulo Gadung, Jakarta",Pulo Gadung,Jakarta,Impressive,8.4,60,"280,000",1
"https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67850931-89fb124bacc09722b62c13f1fe7942d5.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJdWP8Sz3l1y0RANEGgxmjZuE,"Erysa Hotel Sedati, Surabaya",Erysa Hotel transit,3.6,"Jl. Pesawon Semampir No.43, Dukuh Dadap, Semampir, Kec. Sedati, Kabupaten Sidoarjo, Jawa Timur 61253, Indonesia",-7.3700279,112.7747884,Hotels,"Sedati, Surabaya",Sedati,Surabaya,Good -,6.5,61,"176,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20011046-b45bcab320e02f4c2ff59b4a4614a5f2.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJIxatTyX0aS4RLFvdmzCEZQs,"Erian Hotel Thamrin, Jakarta",Erian Hotel,4.6,"Jl. K.H. Wahid Hasyim No.45, Gondangdia, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10350, Indonesia",-6.1874692,106.8291817,Hotels,"Thamrin, Jakarta",Thamrin,Jakarta,Impressive,8.7,1293,"624,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20006321-197d3f547c3a2d318b5ddf7c8ef04d8f.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJaZoXY85Zei4RLG-By2-0hPk,"Emilia Homestay Gondokusuman, Yogyakarta",Emilia Homestay,4.6,"Jl. Kepuh GK III No.976, Klitren, Kec. Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55222, Indonesia",-7.7811383,110.3867266,Homestays,"Gondokusuman, Yogyakarta",Gondokusuman,Yogyakarta,Impressive,8.7,260,"265,000",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10007627-2500x1667-FIT_AND_TRIM-213ea6093e78017ea43ad2d3075d90c5.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJZVTHP8ZZei4RfTXG-doViYU,"Emersia Malioboro Yogyakarta Jetis, Yogyakarta",Emersia Malioboro Hotel,4.4,"Jl. Gowongan Kidul No.34, Gowongan, Kec. Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55232, Indonesia",-7.7873427,110.3640881,Hotels,"Jetis, Yogyakarta",Jetis,Yogyakarta,Impressive,8.6,2225,"468,160",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000968-562efb6881ea71c886d3f76c097ca01e.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJtfBRRW_51y0RTqoeONwBFs0,"Life Emerald Hotel Surabaya Genteng, Surabaya",Emerald Hotel Surabaya,4.2,"Jl. Ambengan No.14, Ketabang, Kec. Genteng, Surabaya, Jawa Timur 60272, Indonesia",-7.2560994,112.7462936,Hotels,"Genteng, Surabaya",Genteng,Surabaya,Impressive,8.4,4125,"252,999",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20050887-d740ffaad25ffbbd95821d82ec349880.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJCyunyMdZei4RbO8bssBrwWU,"Embe Enem Homestay Gejayan, Yogyakarta",Embe-Enem Homestay,4.6,"Jl. Mrican Baru No.6, Mrican, Caturtunggal, Kec. Depok, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55281, Indonesia",-7.776243,110.3917307,Guest Houses,"Gejayan, Yogyakarta",Gejayan,Yogyakarta,Impressive,8.9,31,"266,825",1
"https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67805189-ab0c851c2cd103f2510fbb9e945f4057.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJz_VcL47haC4Rbo1e-v2UY4A,"Emaki Almasoem Resort Syariah Lembang, Bandung",Emaki Al Ma'soem Resort,4.7,"Jl. Sukasenang Raya, Kayuambon, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia",-6.8146887,107.6348654,Resorts,"Lembang, Bandung",Lembang,Bandung,Impressive,8.4,140,"1,138,500",3
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10000797-4297217258cc66fad304e0a21e0a1bfc.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJOz8Z4N771y0RsO53Mu2R8OE,"Elmi Hotel Genteng, Surabaya",Elmi Hotel,4.5,"Jl. Panglima Sudirman No.42-44, Embong Kaliasin, Kec. Genteng, Surabaya, Jawa Timur 60271, Indonesia",-7.2695428,112.7432163,Hotels,"Genteng, Surabaya",Genteng,Surabaya,Impressive,8.7,5730,"561,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10003884-4096x2574-FIT_AND_TRIM-3376117dd9847e06b92f1210972f442f.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJxerI5VzmaC4Ru8xerIlCnC8,"Elenor's Home @ Eyckman Sukajadi, Bandung",Elenor's Home @ Eyckman,4.4,"Jl. Prof. Eyckman No.15, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40131, Indonesia",-6.8959188,107.6013481,Guest Houses,"Sukajadi, Bandung",Sukajadi,Bandung,Impressive,8.8,705,"220,000",1
"https://ik.imagekit.io/tvlk/apr-asset/TzEv3ZUmG4-4Dz22hvmO9NUDzw1DGCIdWl4oPtKumOg=/lodging/12000000/11600000/11599300/11599244/1b68a8fa_z.jpg?_src=imagekit&tr=h-176,q-40,w-300",ChIJr-ihcF_maC4Rmn3sIN9bPZs,"Elenor's Home Sukajadi, Bandung",Elenor's Home,4.4,"Jl. Boscha II No.105, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",-6.8879686,107.6012499,Guest Houses,"Sukajadi, Bandung",Sukajadi,Bandung,Impressive,8.7,380,"145,042",1
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20018650-84b9d22fdf235fad0357d6521993fd68.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJq97Yez5Zei4RdqFjHU-wVuo,"eL Hotel Yogyakarta Malioboro Malioboro Street, Yogyakarta",éL Hotel Yogyakarta Malioboro,4.6,"Jl. Dagen No.6, Sosromenduran, Gedong Tengen, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55271, Indonesia",-7.7938589,110.3649049,Hotels,"Malioboro Street, Yogyakarta",Malioboro Street,Yogyakarta,Impressive,8.7,1970,"919,000",2
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/10003464-184bd005fbf82b851712c935edf4e5e7.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJG_bHazDmaC4Rt3nMaYCG5tk,"éL Hotel Bandung Merdeka, Bandung",éL Hotel Bandung,4.6,"Jl. Merdeka No.2, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",-6.9162005,107.6106178,Hotels,"Merdeka, Bandung",Merdeka,Bandung,Impressive,8.7,16757,"11,050,000",4
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20011052-e957b64026b1b91b64ee9288b3916847.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJ83G0g6D3aS4RYRUbWHkuh-4,"Eightin Hotel Sudirman Jakarta Bendungan Hilir, Jakarta",Eightin Hotel Sudirman Jakarta,4.4,"Jl. Bend. Jatiluhur No.25, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210, Indonesia",-6.2152225,106.8129765,Hotels,"Bendungan Hilir, Jakarta",Bendungan Hilir,Jakarta,Impressive,8.6,1339,"658,900",2
"https://ik.imagekit.io/tvlk/apr-asset/Ixf4aptF5N2Qdfmh4fGGYhTN274kJXuNMkUAzpL5HuD9jzSxIGG5kZNhhHY-p7nw/hotel/asset/67821017-87c9dddf813d4adfec23acf0fbad41a4.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJMTFcuAcfaS4RqeKyJ_pwaqw,"CitrusHill Private Villa Syariah di tengah Kebun Lemon Ciater, Bandung",Edu Wisata Lemon,4.5,"7M33+XGX, Nagrak, Kec. Ciater, Kabupaten Subang, Jawa Barat 41281, Indonesia",-6.745024,107.6538491,Villas,"Ciater, Bandung",Ciater,Bandung,Impressive,8.5,10,"1,397,000",3
"https://ik.imagekit.io/tvlk/apr-asset/dgXfoyh24ryQLRcGq00cIdKHRmotrWLNlvG-TxlcLxGkiDwaUSggleJNPRgIHCX6/hotel/asset/20063627-3917bf003775c7ea9dbce079babe4bea.jpeg?_src=imagekit&tr=h-176,q-40,w-300",ChIJy9wJlniLcC4R594Tx02IgUM,"Edsamara Hotel Semarang - Lawang Sewu Central Semarang, Semarang",Edsamara Hotel Semarang,4.7,"Jl. Mgr Sugiyopranoto No.96-98a, RT./RW/RW.01/01, Bulustalan, Kec. Semarang Sel., Kota Semarang, Jawa Tengah 50246, Indonesia",-6.9818198,110.4030044,Hotels,"Central Semarang, Semarang",Central Semarang,Semarang,Impressive,8.7,26,"484,000",1
